TIME;IOITSecure447 > R Ph Voltage;IOITSecure447 > Y Ph Voltage;IOITSecure447 > B Ph Voltage;IOITSecure447 > Average Phase Voltage;IOITSecure447 > RY Line Voltage;IOITSecure447 > YB Line Voltage;IOITSecure447 > BR Line Voltage;IOITSecure447 > R Phase Line current ;IOITSecure447 > Y Phase Line current ;IOITSecure447 > B Phase Line current ;IOITSecure447 > Neutral Line current  ;IOITSecure447 > R Phase Active Current;IOITSecure447 > Y Phase Active Current;IOITSecure447 > B Phase Active Current;IOITSecure447 > R Phase Reactive Current;IOITSecure447 > Y Phase Reactive Current;IOITSecure447 > B Phase Reactive Current;IOITSecure447 > R- Phase Active Power;IOITSecure447 > Y- Phase Active Power;IOITSecure447 > B- Phase Active Power;IOITSecure447 > 3 Phase Active Power;IOITSecure447 > R- Phase Reactive Power;IOITSecure447 > Y- Phase Reactive Power;IOITSecure447 > B- Phase Reactive Power;IOITSecure447 > 3 Phase Reactive Power;IOITSecure447 > R- Phase Apparent Power;IOITSecure447 > Y- Phase Apparent Power;IOITSecure447 > B- Phase Apparent Power;IOITSecure447 > 3 Phase Apparent  Power
17/04/2024 00:01:40;234.63;236.00;236.98;235.88;408.65;406.70;410.10;48.26;42.48;31.96;19.04;41.95;38.09;31.56;24.00;18.83;5.35;9.76;8.96;7.37;26.08;5.63;4.46;1.23;11.33;11.32;10.06;7.55;28.64
17/04/2024 00:01:50;234.78;236.00;236.98;235.88;408.65;406.70;410.10;48.26;42.48;31.96;19.04;41.95;38.09;31.56;24.00;18.83;5.35;9.76;8.96;7.37;26.08;5.63;4.46;1.23;11.33;11.32;10.06;7.55;28.62
17/04/2024 00:02:00;234.78;236.09;237.02;235.89;408.76;406.73;410.19;48.30;42.60;31.75;19.13;41.96;38.17;31.38;24.07;18.81;5.22;9.75;8.95;7.35;26.05;5.63;4.42;1.23;11.29;11.36;10.04;7.54;28.62
17/04/2024 00:02:10;234.68;235.90;236.74;235.75;408.63;406.56;410.06;48.20;42.51;31.75;19.13;41.96;38.17;31.38;24.07;18.81;5.22;9.75;8.95;7.35;26.05;5.63;4.42;1.23;11.29;11.36;10.04;7.54;28.62
17/04/2024 00:02:20;234.68;235.90;236.74;235.75;408.63;406.56;410.06;48.20;42.51;31.85;19.09;41.95;38.16;31.41;23.99;18.78;5.22;9.75;8.97;7.35;26.08;5.63;4.43;1.21;11.28;11.36;10.01;7.51;28.54
17/04/2024 00:02:30;234.58;235.78;236.52;235.47;408.05;406.00;409.45;48.49;43.36;31.73;18.74;42.22;39.25;31.39;24.16;18.76;5.19;9.75;8.97;7.35;26.08;5.63;4.43;1.21;11.28;11.36;10.01;7.51;28.54
17/04/2024 00:02:40;234.58;235.78;236.52;235.47;408.05;406.00;409.45;48.49;43.36;31.73;18.74;42.22;39.25;31.39;24.16;18.76;5.19;9.74;9.23;7.34;26.36;5.63;4.43;1.25;11.27;11.36;10.31;7.52;28.86
17/04/2024 00:02:50;234.47;235.54;236.64;235.49;408.05;406.02;409.51;48.38;43.69;31.85;18.27;42.00;39.57;31.40;23.99;18.82;5.17;9.75;9.26;7.36;26.35;5.62;4.43;1.25;11.27;11.36;10.31;7.52;28.86
17/04/2024 00:03:00;234.47;235.54;236.64;235.49;408.05;406.02;409.51;48.38;43.69;31.85;18.27;42.00;39.57;31.40;23.99;18.82;5.17;9.75;9.26;7.36;26.35;5.62;4.42;1.22;11.25;11.34;10.29;7.52;28.84
17/04/2024 00:03:10;234.57;235.74;236.93;235.79;408.48;406.67;410.02;48.37;43.14;31.82;18.82;41.94;38.77;31.31;23.95;18.77;5.11;9.77;9.01;7.34;26.12;5.61;4.43;1.22;11.26;11.30;10.05;7.56;28.65
17/04/2024 00:03:20;234.75;235.90;237.04;235.90;408.66;406.67;410.02;48.37;43.14;31.82;18.82;41.94;38.77;31.31;23.95;18.77;5.11;9.77;9.01;7.34;26.12;5.61;4.43;1.22;11.26;11.30;10.05;7.56;28.65
17/04/2024 00:03:30;234.75;235.90;237.04;235.90;408.66;406.89;410.20;48.38;43.50;31.81;18.43;41.94;39.30;31.48;24.00;18.84;5.22;9.77;9.23;7.38;26.37;5.61;4.41;1.24;11.26;11.33;10.30;7.52;28.87
17/04/2024 00:03:40;234.72;235.85;236.94;235.78;408.44;406.63;410.21;48.29;43.80;31.84;18.24;41.92;39.48;31.34;24.00;18.84;5.22;9.77;9.23;7.38;26.37;5.61;4.41;1.24;11.26;11.33;10.30;7.52;28.87
17/04/2024 00:03:50;234.72;235.85;236.94;235.78;408.44;406.63;410.21;48.29;43.80;31.84;18.24;41.92;39.48;31.34;23.95;18.85;5.18;9.74;9.25;7.36;26.37;5.62;4.43;1.24;11.30;11.34;10.31;7.54;28.90
17/04/2024 00:04:00;234.92;236.01;237.29;236.08;408.88;407.11;410.50;48.18;43.92;31.76;18.06;41.81;39.59;31.40;24.02;18.89;5.21;9.77;9.29;7.36;26.37;5.62;4.43;1.24;11.30;11.34;10.31;7.54;28.90
17/04/2024 00:04:10;234.92;236.01;237.29;236.08;408.88;407.11;410.50;48.18;43.92;31.76;18.06;41.81;39.59;31.40;24.02;18.89;5.21;9.77;9.29;7.41;26.44;5.63;4.47;1.32;11.41;11.32;10.29;7.59;28.92
17/04/2024 00:04:20;235.03;236.21;237.32;236.24;409.28;407.43;410.90;48.37;42.74;32.05;18.67;41.85;38.28;31.66;24.02;18.93;5.60;9.79;8.99;7.41;26.19;5.67;4.46;1.31;11.43;11.36;10.29;7.59;28.92
17/04/2024 00:04:30;235.03;236.21;237.32;236.24;409.28;407.43;410.90;48.37;42.74;32.05;18.67;41.85;38.28;31.66;24.02;18.93;5.60;9.79;8.99;7.41;26.19;5.67;4.46;1.31;11.43;11.36;10.06;7.58;28.69
17/04/2024 00:04:40;234.60;235.92;236.94;235.78;408.44;406.58;410.11;48.18;42.56;31.99;18.64;41.84;38.19;31.50;23.88;18.76;5.60;9.76;8.93;7.39;26.11;5.64;4.45;1.31;11.40;11.35;10.05;7.61;28.70
17/04/2024 00:04:50;234.56;235.72;236.73;235.65;408.25;406.23;409.77;48.31;42.56;31.99;18.64;41.84;38.19;31.50;23.88;18.76;5.60;9.76;8.93;7.39;26.11;5.64;4.45;1.31;11.40;11.35;10.05;7.61;28.70
17/04/2024 00:05:00;234.56;235.72;236.73;235.65;408.25;406.23;409.77;48.31;42.48;32.04;18.86;41.98;38.01;31.49;24.08;18.73;5.52;9.75;8.94;7.39;26.06;5.60;4.44;1.29;11.34;11.30;10.01;7.59;28.59
17/04/2024 00:05:10;234.44;235.73;236.77;235.56;408.05;406.24;409.68;48.31;42.41;31.90;18.99;42.00;38.02;31.50;23.92;18.72;5.45;9.75;8.94;7.39;26.06;5.60;4.44;1.29;11.34;11.30;10.01;7.59;28.59
17/04/2024 00:05:20;234.44;235.73;236.77;235.56;408.05;406.24;409.68;48.31;42.41;31.90;18.99;42.00;38.02;31.50;23.92;18.72;5.45;9.75;8.93;7.42;26.10;5.62;4.45;1.31;11.38;11.32;10.02;7.59;28.67
17/04/2024 00:05:30;234.24;235.50;236.51;235.42;407.80;405.95;409.46;48.19;42.44;32.05;18.74;41.90;38.18;31.47;23.90;18.75;5.44;9.74;8.92;7.40;26.08;5.62;4.45;1.31;11.38;11.32;10.02;7.59;28.67
17/04/2024 00:05:40;234.24;235.50;236.51;235.42;407.80;405.95;409.46;48.19;42.44;32.05;18.74;41.90;38.18;31.47;23.90;18.75;5.44;9.74;8.92;7.40;26.08;5.60;4.42;1.28;11.32;11.33;10.02;7.60;28.61
17/04/2024 00:05:50;234.27;235.49;236.47;235.35;407.66;405.88;409.45;48.18;42.90;32.06;18.46;41.94;38.53;31.65;23.88;18.64;5.45;9.76;9.06;7.38;26.20;5.58;4.40;1.29;11.28;11.30;10.18;7.61;28.80
17/04/2024 00:06:00;234.35;235.60;236.59;235.35;407.66;405.88;409.45;48.18;42.90;32.06;18.46;41.94;38.53;31.65;23.88;18.64;5.45;9.76;9.06;7.38;26.20;5.58;4.40;1.29;11.28;11.30;10.18;7.61;28.80
17/04/2024 00:06:10;234.35;235.60;236.59;235.51;407.99;406.18;409.62;48.28;42.59;32.08;18.81;42.02;38.22;31.58;23.86;18.81;5.50;9.76;8.94;7.40;26.13;5.62;4.41;1.29;11.36;11.36;10.06;7.54;28.70
17/04/2024 00:06:20;234.78;236.04;237.12;235.97;408.79;406.92;410.37;48.23;43.08;31.77;18.48;41.80;38.77;31.58;23.86;18.81;5.50;9.76;8.94;7.40;26.13;5.62;4.41;1.29;11.36;11.36;10.06;7.54;28.70
17/04/2024 00:06:30;234.78;236.04;237.12;235.97;408.79;406.92;410.37;48.23;43.08;31.77;18.48;41.80;38.77;31.33;24.00;18.80;5.19;9.77;9.18;7.33;26.26;5.61;4.46;1.24;11.31;11.40;10.25;7.52;28.87
17/04/2024 00:06:40;234.76;235.82;237.13;235.90;408.48;406.74;410.10;48.33;43.95;31.53;18.31;41.97;39.69;31.15;24.00;18.80;5.01;9.77;9.18;7.33;26.26;5.61;4.46;1.24;11.31;11.40;10.25;7.52;28.87
17/04/2024 00:06:50;234.76;235.82;237.13;235.90;408.48;406.74;410.10;48.33;43.95;31.53;18.31;41.97;39.69;31.15;24.00;18.80;5.01;9.78;9.31;7.30;26.37;5.61;4.43;1.21;11.25;11.31;10.37;7.46;28.85
17/04/2024 00:07:00;234.81;235.81;237.12;235.93;408.69;406.86;410.24;48.18;43.87;31.57;18.31;41.92;39.56;31.12;24.01;18.81;5.03;9.78;9.29;7.29;26.36;5.64;4.44;1.20;11.29;11.35;10.37;7.46;28.85
17/04/2024 00:07:10;234.81;235.81;237.12;235.93;408.69;406.86;410.24;48.18;43.87;31.57;18.31;41.92;39.56;31.12;24.01;18.81;5.03;9.78;9.29;7.29;26.36;5.64;4.44;1.20;11.29;11.35;10.35;7.49;28.88
17/04/2024 00:07:20;234.80;235.93;237.14;235.96;408.62;406.72;410.16;48.33;43.48;31.71;18.26;41.81;39.10;31.20;23.90;18.81;5.04;9.74;9.14;7.29;26.14;5.62;4.44;1.22;11.26;11.32;10.13;7.48;28.65
17/04/2024 00:07:30;234.55;235.87;236.99;235.88;408.62;406.78;410.21;48.32;43.48;31.71;18.26;41.81;39.10;31.20;23.90;18.81;5.04;9.74;9.14;7.29;26.14;5.62;4.44;1.22;11.26;11.32;10.13;7.48;28.65
17/04/2024 00:07:40;234.55;235.87;236.99;235.88;408.62;406.78;410.21;48.32;42.92;31.53;19.01;41.97;38.56;31.14;24.07;18.83;4.98;9.75;9.11;7.31;26.17;5.65;4.44;1.19;11.27;11.41;10.20;7.44;28.75
17/04/2024 00:07:50;234.57;235.84;237.02;235.81;408.33;406.57;409.89;48.15;43.07;31.61;18.77;41.78;38.54;31.15;23.96;18.85;4.99;9.75;9.11;7.31;26.17;5.65;4.44;1.19;11.27;11.41;10.20;7.44;28.75
17/04/2024 00:08:00;234.57;235.84;237.02;235.81;408.33;406.57;409.89;48.15;43.07;31.61;18.77;41.78;38.54;31.15;23.96;18.85;4.99;9.75;9.02;7.30;26.02;5.63;4.45;1.18;11.24;11.32;10.02;7.46;28.55
17/04/2024 00:08:10;234.43;235.87;236.91;235.73;408.34;406.64;409.94;48.25;42.56;31.57;19.20;41.80;38.13;31.24;23.95;18.77;5.06;9.75;8.95;7.31;26.01;5.62;4.45;1.18;11.24;11.32;10.02;7.46;28.55
17/04/2024 00:08:20;234.43;235.87;236.91;235.73;408.34;406.64;409.94;48.25;42.56;31.57;19.20;41.80;38.13;31.24;23.95;18.77;5.06;9.75;8.95;7.31;26.01;5.62;4.45;1.18;11.25;11.30;10.05;7.49;28.54
17/04/2024 00:08:30;234.58;236.03;237.11;235.90;408.54;406.87;410.22;48.38;42.55;31.60;19.19;41.88;38.12;31.19;23.86;18.88;5.07;9.76;8.92;7.31;25.99;5.60;4.43;1.19;11.23;11.28;10.04;7.47;28.48
17/04/2024 00:08:40;234.58;236.07;237.23;236.00;408.73;406.87;410.22;48.38;42.55;31.60;19.19;41.88;38.12;31.19;23.86;18.88;5.07;9.76;8.92;7.31;25.99;5.60;4.43;1.19;11.23;11.28;10.04;7.47;28.48
17/04/2024 00:08:50;234.58;236.07;237.23;236.00;408.73;407.11;410.40;47.30;42.40;31.47;18.50;41.09;37.99;31.17;23.34;18.75;5.10;9.57;8.94;7.32;25.83;5.48;4.43;1.20;11.10;11.08;10.00;7.49;28.28
17/04/2024 00:09:00;234.50;235.68;236.90;235.71;408.22;406.53;409.97;47.27;42.44;31.59;18.46;41.14;38.02;31.02;23.34;18.75;5.10;9.57;8.94;7.32;25.83;5.48;4.43;1.20;11.10;11.08;10.00;7.49;28.28
17/04/2024 00:09:10;234.50;235.68;236.90;235.71;408.22;406.53;409.97;47.27;42.44;31.59;18.46;41.14;38.02;31.02;23.42;18.83;4.99;9.57;8.94;7.28;25.79;5.50;4.42;1.20;11.12;11.12;10.04;7.46;28.32
17/04/2024 00:09:20;234.91;235.81;237.18;235.97;408.64;406.95;410.41;47.39;43.56;31.46;17.71;41.18;39.26;31.05;23.47;18.80;5.04;9.59;9.23;7.30;25.79;5.50;4.42;1.20;11.12;11.12;10.04;7.46;28.32
17/04/2024 00:09:30;234.91;235.81;237.18;235.97;408.64;406.95;410.41;47.39;43.56;31.46;17.71;41.18;39.26;31.05;23.47;18.80;5.04;9.59;9.23;7.30;26.11;5.52;4.43;1.18;11.13;11.13;10.29;7.44;28.56
17/04/2024 00:09:40;234.65;235.73;237.02;235.80;408.37;406.65;410.19;47.31;42.66;31.53;18.29;41.18;38.30;31.06;23.44;18.69;5.06;9.59;9.02;7.32;25.92;5.50;4.44;1.22;11.17;11.16;10.14;7.48;28.52
17/04/2024 00:09:50;234.60;235.73;237.02;235.80;408.37;406.65;410.19;47.31;42.66;31.53;18.29;41.18;38.30;31.06;23.44;18.69;5.06;9.59;9.02;7.32;25.92;5.50;4.44;1.22;11.17;11.16;10.14;7.48;28.52
17/04/2024 00:10:00;234.60;235.46;236.88;235.65;408.17;406.48;410.01;47.33;43.71;31.55;17.48;41.12;39.41;31.09;23.34;18.82;5.14;9.57;9.25;7.30;26.17;5.49;4.43;1.19;11.12;11.13;10.31;7.46;28.59
17/04/2024 00:10:10;234.39;235.26;236.66;235.47;407.85;406.06;409.63;47.29;43.78;31.52;17.48;41.12;39.41;31.09;23.34;18.82;5.14;9.57;9.25;7.30;26.17;5.49;4.43;1.19;11.12;11.13;10.31;7.46;28.59
17/04/2024 00:10:20;234.39;235.26;236.66;235.47;407.85;406.06;409.63;47.29;43.78;31.52;17.49;41.13;39.52;31.07;23.36;18.83;5.00;9.59;9.25;7.29;26.13;5.47;4.39;1.20;11.07;11.08;10.31;7.45;28.55
17/04/2024 00:10:30;234.58;235.35;236.79;235.58;408.13;406.33;409.82;47.29;44.05;31.49;17.16;41.04;39.80;31.07;23.36;18.78;5.04;9.59;9.25;7.29;26.13;5.47;4.39;1.20;11.07;11.08;10.31;7.45;28.55
17/04/2024 00:10:40;234.58;235.35;236.79;235.58;408.13;406.33;409.82;47.29;44.05;31.49;17.16;41.04;39.80;31.07;23.36;18.78;5.04;9.56;9.31;7.28;26.15;5.47;4.41;1.19;11.08;11.09;10.34;7.47;28.57
17/04/2024 00:10:50;234.73;235.57;237.01;235.80;408.46;406.64;410.03;47.33;44.05;31.60;17.21;41.13;39.72;31.20;23.37;18.82;5.24;9.59;9.30;7.29;26.16;5.51;4.45;1.19;11.15;11.09;10.34;7.47;28.57
17/04/2024 00:11:00;234.73;235.57;237.01;235.80;408.46;406.64;410.03;47.33;44.05;31.60;17.21;41.13;39.72;31.20;23.37;18.82;5.24;9.59;9.30;7.29;26.16;5.51;4.45;1.19;11.15;11.12;10.33;7.45;28.60
17/04/2024 00:11:10;234.57;235.61;236.80;235.66;408.03;406.12;409.51;47.47;43.13;31.42;18.00;41.15;38.72;31.14;23.32;18.75;4.97;9.57;9.04;7.25;25.84;5.51;4.41;1.18;11.09;11.11;10.08;7.44;28.29
17/04/2024 00:11:20;234.67;235.83;236.92;235.80;408.53;406.12;409.51;47.47;43.13;31.42;18.00;41.15;38.72;31.14;23.32;18.75;4.97;9.57;9.04;7.25;25.84;5.51;4.41;1.18;11.09;11.11;10.08;7.44;28.29
17/04/2024 00:11:30;234.67;235.83;236.92;235.80;408.53;406.56;410.17;47.42;42.52;31.55;18.41;41.21;38.16;31.15;23.35;18.79;5.00;9.58;8.99;7.31;25.88;5.46;4.43;1.19;11.10;11.10;10.04;7.49;28.26
17/04/2024 00:11:40;234.55;235.83;236.94;235.70;408.32;406.41;410.02;48.19;42.55;31.57;19.31;41.97;38.15;31.17;23.35;18.79;5.00;9.58;8.99;7.31;25.88;5.46;4.43;1.19;11.10;11.10;10.04;7.49;28.26
17/04/2024 00:11:50;234.55;235.83;236.94;235.70;408.32;406.41;410.02;48.19;42.55;31.57;19.31;41.97;38.15;31.17;23.91;18.76;5.04;9.77;8.95;7.29;26.03;5.61;4.42;1.18;11.23;11.34;10.06;7.48;28.56
17/04/2024 00:12:00;234.78;236.17;237.25;236.07;408.88;407.00;410.47;48.33;42.53;31.54;19.37;41.99;38.16;31.12;23.92;18.87;5.07;9.79;8.95;7.29;26.03;5.61;4.42;1.18;11.23;11.34;10.06;7.48;28.56
17/04/2024 00:12:10;234.78;236.17;237.25;236.07;408.88;407.00;410.47;48.33;42.53;31.54;19.37;41.99;38.16;31.12;23.92;18.87;5.07;9.79;8.95;7.30;26.03;5.65;4.46;1.21;11.31;11.35;10.05;7.48;28.59
17/04/2024 00:12:20;234.92;236.06;237.32;236.10;408.96;407.08;410.59;48.30;42.48;31.60;19.20;41.90;38.10;31.16;23.94;18.82;5.12;9.77;8.95;7.32;26.05;5.64;4.43;1.22;11.29;11.42;10.05;7.48;28.59
17/04/2024 00:12:30;234.92;236.06;237.32;236.10;408.96;407.08;410.59;48.30;42.48;31.60;19.20;41.90;38.10;31.16;23.94;18.82;5.12;9.77;8.95;7.32;26.05;5.64;4.43;1.22;11.29;11.42;10.05;7.51;28.62
17/04/2024 00:12:40;234.96;236.11;237.42;236.16;409.06;407.17;410.85;48.37;42.47;31.44;19.42;41.83;38.11;31.17;23.93;18.80;5.08;9.76;8.96;7.32;26.06;5.66;4.45;1.20;11.30;11.36;10.04;7.48;28.57
17/04/2024 00:12:50;235.15;236.21;237.50;236.29;409.25;407.27;410.99;48.37;42.47;31.44;19.42;41.83;38.11;31.17;23.93;18.80;5.08;9.76;8.96;7.32;26.06;5.66;4.45;1.20;11.30;11.36;10.04;7.48;28.57
17/04/2024 00:13:00;235.15;236.21;237.50;236.29;409.25;407.27;410.99;48.37;42.53;31.35;19.22;41.91;38.11;30.98;24.02;18.78;5.19;9.77;8.95;7.30;26.03;5.65;4.44;1.22;11.34;11.37;10.04;7.48;28.57
17/04/2024 00:13:10;235.08;236.26;237.58;236.33;409.40;407.40;410.94;48.39;42.56;31.14;19.39;41.81;38.08;30.78;24.01;18.83;5.19;9.77;8.95;7.30;26.03;5.65;4.44;1.22;11.34;11.37;10.04;7.48;28.57
17/04/2024 00:13:20;235.08;236.26;237.58;236.33;409.40;407.40;410.94;48.39;42.56;31.14;19.39;41.81;38.08;30.78;24.01;18.83;5.09;9.75;8.96;7.25;25.95;5.65;4.45;1.19;11.29;11.36;10.01;7.36;28.43
17/04/2024 00:13:30;235.05;236.15;237.45;236.22;409.12;407.23;410.70;48.35;42.96;31.12;19.05;41.88;38.81;30.66;23.99;18.82;5.07;9.77;9.19;7.21;25.95;5.65;4.45;1.19;11.29;11.36;10.01;7.36;28.43
17/04/2024 00:13:40;235.05;236.15;237.45;236.22;409.12;407.23;410.70;48.35;42.96;31.12;19.05;41.88;38.81;30.66;23.99;18.82;5.07;9.77;9.19;7.21;26.18;5.66;4.46;1.19;11.30;11.36;10.27;7.41;28.73
17/04/2024 00:13:50;234.72;235.63;237.17;235.85;408.49;406.74;410.36;48.32;43.70;31.09;18.45;41.91;39.50;30.60;23.98;18.81;5.05;9.79;9.27;7.29;26.31;5.64;4.44;1.19;11.27;11.35;10.32;7.46;28.86
17/04/2024 00:14:00;234.96;235.85;237.17;235.85;408.49;406.74;410.36;48.32;43.70;31.09;18.45;41.91;39.50;30.60;23.98;18.81;5.05;9.79;9.27;7.29;26.31;5.64;4.44;1.19;11.27;11.35;10.32;7.46;28.86
17/04/2024 00:14:10;234.96;235.85;237.26;236.01;408.86;406.95;410.45;48.27;43.80;31.27;18.39;41.90;39.56;30.94;23.92;18.83;5.06;9.75;9.25;7.26;26.29;5.64;4.43;1.20;11.26;11.34;10.32;7.44;28.79
17/04/2024 00:14:20;234.84;235.54;236.87;235.76;408.49;406.45;410.05;48.32;43.85;31.48;18.25;41.90;39.56;30.94;23.92;18.83;5.06;9.75;9.25;7.26;26.29;5.64;4.43;1.20;11.26;11.34;10.32;7.44;28.79
17/04/2024 00:14:30;234.84;235.54;236.87;235.76;408.49;406.45;410.05;48.32;43.85;31.48;18.25;41.98;39.60;31.05;24.01;18.73;5.10;9.77;9.27;7.27;26.34;5.64;4.41;1.20;11.25;11.32;10.31;7.46;28.83
17/04/2024 00:14:40;235.10;235.84;237.04;235.97;408.95;406.81;410.36;48.26;43.67;31.50;18.49;41.88;39.33;31.10;24.01;18.82;5.08;9.77;9.27;7.27;26.34;5.64;4.41;1.20;11.25;11.32;10.31;7.46;28.83
17/04/2024 00:14:50;235.10;235.84;237.04;235.97;408.95;406.81;410.36;48.26;43.67;31.50;18.49;41.88;39.33;31.10;24.01;18.82;5.08;9.80;9.18;7.33;26.31;5.66;4.45;1.22;11.33;11.34;10.25;7.47;28.75
17/04/2024 00:15:00;235.20;236.16;237.34;236.23;409.43;407.42;411.03;48.34;42.72;31.36;19.12;41.73;38.24;31.00;24.01;18.86;5.14;9.78;8.99;7.29;26.07;5.67;4.46;1.24;11.33;11.34;10.25;7.47;28.75
17/04/2024 00:15:10;235.20;236.16;237.34;236.23;409.43;407.42;411.03;48.34;42.72;31.36;19.12;41.73;38.24;31.00;24.01;18.86;5.14;9.78;8.99;7.29;26.07;5.67;4.46;1.24;11.38;11.37;10.07;7.47;28.59
17/04/2024 00:15:20;235.41;236.30;237.54;236.40;409.56;407.36;411.15;48.35;42.56;31.42;19.24;41.84;38.15;31.00;24.05;18.80;5.17;9.78;8.96;7.28;26.02;5.67;4.45;1.21;11.33;11.37;10.06;7.45;28.57
17/04/2024 00:15:30;232.51;234.05;234.11;233.56;406.47;404.03;411.15;48.35;42.56;31.42;19.24;41.84;38.15;31.00;24.05;18.80;5.17;9.78;8.96;7.28;26.02;5.67;4.45;1.21;11.33;11.37;10.06;7.45;28.57
17/04/2024 00:15:40;232.51;234.05;234.11;233.56;406.47;404.03;407.02;48.18;42.65;31.42;19.26;41.92;38.28;31.04;23.73;18.70;5.03;9.72;8.94;7.28;25.93;5.53;4.37;1.18;11.10;11.26;9.99;7.43;28.36
17/04/2024 00:15:50;232.71;234.19;235.20;234.14;405.70;404.12;406.87;48.11;42.50;31.91;19.16;41.97;38.26;31.53;23.58;18.70;5.03;9.72;8.94;7.28;25.93;5.53;4.37;1.18;11.10;11.26;9.99;7.43;28.36
17/04/2024 00:16:00;232.71;234.19;235.20;234.14;405.70;404.12;406.87;48.11;42.50;31.91;19.16;41.97;38.26;31.53;23.58;18.64;4.95;9.70;8.91;7.34;25.95;5.49;4.36;1.15;10.98;11.19;9.95;7.49;28.34
17/04/2024 00:16:10;232.58;233.97;234.76;233.65;404.94;403.07;406.17;48.16;42.49;31.88;19.10;41.95;38.24;31.56;23.56;18.54;4.89;9.69;8.89;7.34;25.95;5.49;4.36;1.15;10.98;11.19;9.95;7.49;28.34
17/04/2024 00:16:20;232.58;233.97;234.76;233.65;404.94;403.07;406.17;48.16;42.49;31.88;19.10;41.95;38.24;31.56;23.56;18.54;4.89;9.69;8.89;7.33;25.92;5.48;4.34;1.14;10.97;11.21;9.94;7.51;28.34
